tmdb_id,show_tmdb_id,season_number,title,original_title,description,release_year,image_url,air_date
89877,72548,1,Сезон 1,Сезон 1,"When a prominent brain scientist and artificial intelligence expert is forced to part with her son, she creates an android robot in his exact likeness.",2018,https://image.tmdb.org/t/p/w500/wTFVmPRQPszxhxE8qglFfpcV6S7.jpg,2018-06-04
60993,713,1,Сезон 1,Сезон 1,,2003,https://image.tmdb.org/t/p/w500/pLK8d2HqwETbKlhWEoQnzu2kHXI.jpg,2003-01-22
60994,713,2,Сезон 2,Сезон 2,,2004,https://image.tmdb.org/t/p/w500/zzomZKH0fCAcyq6NxPftRYbdS3k.jpg,2004-01-21
61465,713,3,The Lost Episodes,The Lost Episodes,"Three ""lost"" episodes of Dave Chappelle's hilarious sketch comedy show turn up in this collection of laughs -- and it's a good thing someone finally found them. Dave's in top form as he mines all manner of controversial material for humor.",2006,https://image.tmdb.org/t/p/w500/qFjCK7UTsnn5c4bEhbIAA3uTrHl.jpg,2006-07-09
60744,60572,1,Лига Индиго,Лига Индиго,"Эшу Кетчуму исполнилось 10 лет, и теперь он может начать путешествие как тренер покемонов. В день выдачи покемонов Эш проспал звонок будильника и упустил свой шанс получить одного из стартовых покемонов Канто: Чармандера, Бульбазавра или Сквиртла. Однако профессор Оук дал ему последнего покемона в его лаборатории, Пикачу. Сначала Пикачу с Эшем не ладили, но со временем Эш завоевал доверие Пикачу, и они стали лучшими друзьями. По пути к Эшу присоединяются Мисти, лидер стадиона города Церулин, которая любит водных покемонов и следует за Эшем в надежде получить с него деньги за велосипед, уничтоженный Пикачу, и Брок, лидер стадиона города Пьютер, который хочет стать лучшим покемоноводом. Эш ловит покемонов, и со временем все они становятся его друзьями и помощниками в путешествии. Соперниками Эша становятся трио из Команды R — Джесси, Джеймс и Мяут, а также Гари Оук, внук профессора Оука, соперничающий с Эшем ещё с детства и также ставший тренером покемонов.",1997,https://image.tmdb.org/t/p/w500/lBsiSjUb93o52VeUOL2SsdvsG2d.jpg,1997-04-01
60745,60572,2,Приключения на Оранжевых Островах,Приключения на Оранжевых Островах,,1999,https://image.tmdb.org/t/p/w500/faKwVrhvkUtDVcKQs0qrj72Af94.jpg,1999-01-28
59906,60572,3,Путешествие в Джото,Путешествие в Джото,,1999,https://image.tmdb.org/t/p/w500/xqhWwSF0nud3wzw855AEofXHPY.jpg,1999-10-14
60746,60572,4,Johto League Champions,Johto League Champions,"From the sprawling metropolis of Goldenrod City to the icy peak of Snowtop Mountain, the Johto region presents Ash, Misty, and Brock with exciting new adventures—along with a few familiar faces like their old friends Todd, Duplica, and Suzie! Johto’s rich past means plenty of Pokémon mysteries for our heroes to solve, and its exciting present means some tough challenges—Ash tackles three more Gyms, while handling competitions like the Pokémon Sumo Conference along the way.",2000,https://image.tmdb.org/t/p/w500/8gK8sesvgLbDWVdYA4nDHhjE9Rf.jpg,2000-08-03
59904,60572,5,Master Quest,Master Quest,"With the Olivine City Gym temporarily out of commission, our heroes are off to the Whirl Cup Competition—and Misty wants in on the action! Resuming their journey, they find that Jessie, James, and Meowth aren’t the only members of Team Rocket they need to worry about, though that dastardly trio still has a few tricks up their collective sleeve. After a heated battle with the final Gym Leader, Ash moves on to the Silver Conference, but does he have the mettle to take on his old rival, Gary?",2001,https://image.tmdb.org/t/p/w500/4wSl5c3XegGMsvCJR8BWPyHmJIo.jpg,2001-08-09
59903,60572,6,Advanced,Advanced,"Polishing off the Silver Conference, Ash heads toward his next challenge—the far-off Hoenn region! While he must say goodbye to old friends, he makes the acquaintance of May, a Trainer just starting out on her Pokémon journey. Along with her little brother Max and the ever-reliable Brock, this pack of Pokémon Trainers begin pursuing their dreams—with Ash racking up three Gym Badges, while May changes tack to follow the Contest path of a Pokémon Coordinator.",2002,https://image.tmdb.org/t/p/w500/1lH1abxYIU7rb45q3vn6fhZZy3x.jpg,2002-11-21
60747,60572,7,Advanced Challenge,Advanced Challenge,"A shadow hovers over Ash, May, and friends as they continue their journey through the Hoenn region, and it’s not just that of Mt. Chimney—both Team Magma and Team Aqua put plans into action with our heroes caught in the middle! When not foiling evil schemes, Ash and May chase their personal goals, with Ash battling for three more Gym Badges and May winning her first three Contest Ribbons. The group also gains new Pokémon like Torkoal and Bulbasaur, but could they be too much to handle?",2003,https://image.tmdb.org/t/p/w500/sAwAIiGSkGOL1Azq84pY8BktCws.jpg,2003-09-04
60748,60572,8,Advanced Battle,Advanced Battle,"Ash earns his final two Badges and secures himself a spot in the Hoenn League Championships, while May comes dangerously close to not getting her final Ribbon—setting the stage for epic showdowns with both of her rivals in the Grand Festival. Ash meets two Trainers that become his own Hoenn rivals, facing off against both of them during the course of the tournament. Upon returning to Kanto and reuniting with old friends, Ash is recruited for a new challenge—the Battle Frontier!",2004,https://image.tmdb.org/t/p/w500/xVIHgY5bkE0kM8rmTeUME9MglJn.jpg,2004-09-09
60749,60572,9,Battle Frontier,Battle Frontier,"The territory might be familiar, but even Ash and Brock can find more than a few surprises in their home region of Kanto, like a Pokémon Ranger hot on the cases of two Legendary Pokémon! May’s back on the Contest path, blazing a trail to the Kanto Grand Festival, while Ash seeks out the hidden facilities of the Battle Frontier. If finding them wasn’t hard enough, he’s still got battles with the Frontier Brains to deal with—much tougher than any Gym Leader he’s ever faced.",2005,https://image.tmdb.org/t/p/w500/hqutwchNLYIxO1nXlMkGnqzRhdk.jpg,2005-10-06
60750,60572,10,Diamond and Pearl,Diamond and Pearl,"If Gary Oak is headed for the Sinnoh region, then Ash Ketchum won’t be far behind! Ready to take on the Sinnoh League, Ash brings along Pikachu and meets up with Brock in Sinnoh, where the pair of Trainers are soon joined by a third—Dawn, a novice Pokémon Coordinator determined to follow in the footsteps of her mother. Both Ash and Dawn struggle with their respective paths, but it’s easy for them to make new friends, gaining new Pokémon like Turtwig and Piplup.",2006,https://image.tmdb.org/t/p/w500/bQv67lpXxtry4F6nsO5Mcg5s4Gp.jpg,2006-09-28
60751,60572,11,Diamond and Pearl: Battle Dimension,Diamond and Pearl: Battle Dimension,"It’s looking good for Ash as he works on his next three Gym Badges, but not so good for Dawn, coming off a pair of Contest defeats. Both will do what they can to become better Trainers, from entering the Wallace Cup competition to attending Professor Rowan’s Pokémon Summer Academy. Hopefully, the new tactics they pick up will give them the tools they need to succeed against the latest plot by Pokémon Hunter J—as well as the emerging threat of Team Galactic!",2007,https://image.tmdb.org/t/p/w500/5gJzXfRuxiDRxSa7mqHMUuXlIqF.jpg,2007-11-08
60752,60572,12,Diamond and Pearl: Galactic Battles,Diamond and Pearl: Galactic Battles,"As the menace of Team Galactic continues to loom over the Sinnoh region, Ash and Dawn keep getting caught up in the schemes of this mysterious group of villains—as well as facing some other unexpected challenges! Dawn’s got her hands full dealing with the many problems of her Pokémon, while Ash’s ongoing rivalry with Paul finally comes to a head in a full 6-on-6 battle! It might be the ultimate test of training styles—will our heroes come out on top?",2008,https://image.tmdb.org/t/p/w500/pDRYxOyv3cbtqVpCqMwFwgey0JR.jpg,2008-12-04
60753,60572,13,Diamond and Pearl: Sinnoh League Victors,Diamond and Pearl: Sinnoh League Victors,"Watch Ash, Dawn, and Brock travel across the Sinnoh region to face challenges, battles, and the antics of Team Rocket! With Team Galactic out of the way, Ash can now focus on qualifying for the Sinnoh League. And Dawn will train to compete for her final Contest Ribbon, which would allow her to compete in the Grand Festival!",2010,https://image.tmdb.org/t/p/w500/2vxT66O3J8N8uBzwMBKbHC9ULNH.jpg,2010-01-07
60754,60572,14,Black & White,Black & White,"When Ash and his mother accompany Professor Oak to the distant Unova region, Ash discovers Pokémon that he’s never seen before… and that he can’t wait to catch! He may have Pikachu at his side together with new friends Iris and Cilan, but he’ll still need plenty of new Pokémon on his team if he wants to challenge Unova’s expert Gym Leaders. His quest to become a Pokémon Master just got even tougher!",2010,https://image.tmdb.org/t/p/w500/j4otBLFUMpKFN8lglCrpL5kZQbw.jpg,2010-09-23
60755,60572,15,Black & White: Rival Destinies,Black & White: Rival Destinies,"As Ash and his friends continue to explore the Unova region, he’ll find himself up against the ultimate battle challenge: Alder, the Champion Master of Unova! His friends also face their own trials, one fighting for the right to continue her travels, another confronting a returning challenge from the past—and all three of them must team up to save an island from the clashing forces of three powerful and mysterious Legendary Pokémon!",2011,https://image.tmdb.org/t/p/w500/yIi1hu47qTwX2k4LwIxQlx0HVSx.jpg,2011-09-22
60756,60572,16,Black & White: Adventures in Unova,Black & White: Adventures in Unova,"Ash and his friends Iris and Cilan have foiled Team Rocket’s latest evil plan, but a new danger lurks on the horizon! But first, with eight Gym badges in hand, Ash is ready to take on the region’s ultimate challenge: the Unova League, where he’ll face familiar rivals and new opponents in his ongoing quest to become a Pokémon Master! Meanwhile, Iris has been having some trouble connecting with her powerful and stubborn Dragonite—can a visit home to the Village of Dragons help sort things out for the aspiring Dragon Master? And what exciting new adventures await our heroes beyond the Unova League? The answers to come, as the journey continues!",2012,https://image.tmdb.org/t/p/w500/6exav5p5XLMVVBBKS9aVZBnI8DZ.jpg,2012-10-11
60757,60572,17,XY,XY,"Пришла пора Эшу и Пикачу отправляться в новое путешествие. Их ждёт новый регион - Калос! Здесь его ждёт встреча с Клемонтом, гениальным изобретателем, его маленькой сестрой Бонни и Сереной, тренером покемонов, для которой это первое подобное приключение. В перерывах между битвами покемонов, они будут изучать уникальных покемонов Калоса и раскрывать новые тайны!",2013,https://image.tmdb.org/t/p/w500/1GobQ24dtK9h8T0IsSWqkfcJOMy.jpg,2013-10-17
64886,60572,18,Приключения в Калосе,Приключения в Калосе,,2014,https://image.tmdb.org/t/p/w500/pF83kGEygL5vsKUXgVnTbD9wGQ.jpg,2014-11-13
71856,60572,19,XY&Z,XY&Z,,2015,https://image.tmdb.org/t/p/w500/lGqh2Bh3lhKQZtK5KUzAjTHwD2A.jpg,2015-10-29
